DATE      ,Time, Temp,   RH, HrRa, Wind, SolR,SFlag, MaxT, MinT, MxRH, MnRH, Rain,
01/13/2012,0300,   14,   44, 0.00,    0,    0,    1,   51,   13,   63,   12, 0.00,
01/13/2012,0400,   14,   46, 0.00,    0,    0,    1,   51,   13,   63,   12, 0.00,
01/13/2012,0500,   19,   45, 0.00,    0,    0,    1,   51,   13,   63,   12, 0.00,
01/13/2012,0600,   14,   44, 0.00,    1,    0,    1,   51,   13,   63,   12, 0.00,
01/13/2012,0700,   12,   54, 0.00,    0,    0,    1,   51,   12,   63,   12, 0.00,
01/13/2012,0800,   11,   55, 0.00,    0,    4,    1,   51,   11,   55,   12, 0.00,
01/13/2012,0900,   24,   34, 0.00,    0,  130,    1,   51,   11,   55,   12, 0.00,
01/13/2012,1000,   38,   22, 0.00,    0,  333,    1,   51,   11,   55,   12, 0.00,
01/13/2012,1100,   40,   21, 0.00,    1,  485,    1,   51,   11,   55,   12, 0.00,
01/13/2012,1200,   45,   18, 0.00,    3,  579,    1,   51,   11,   55,   12, 0.00,
01/13/2012,1300,   49,   15, 0.00,    4,  607,    1,   51,   11,   55,   12, 0.00,
01/13/2012,1400,   52,   12, 0.00,    0,  564,    1,   52,   11,   55,   12, 0.00,
01/13/2012,1500,   48,   14, 0.00,    5,  457,    1,   52,   11,   55,   12, 0.00,
01/13/2012,1600,   48,   13, 0.00,    3,  300,    1,   52,   11,   55,   12, 0.00,
01/13/2012,1700,   39,   18, 0.00,    3,  107,    1,   52,   11,   55,   12, 0.00,
01/13/2012,1800,   27,   25, 0.00,    0,    2,    1,   52,   11,   55,   12, 0.00,
01/13/2012,1900,   23,   31, 0.00,    0,    0,    1,   52,   11,   55,   12, 0.00,
01/13/2012,2000,   25,   30, 0.00,    2,    0,    1,   52,   11,   55,   12, 0.00,
01/13/2012,2100,   19,   36, 0.00,    0,    0,    1,   52,   11,   55,   12, 0.00,
01/13/2012,2200,   17,   39, 0.00,    1,    0,    1,   52,   11,   55,   12, 0.00,
01/13/2012,2300,   21,   37, 0.00,    0,    0,    1,   52,   11,   55,   12, 0.00,
01/14/2012,0000,   22,   33, 0.00,    0,    0,    1,   52,   11,   55,   12, 0.00,
01/14/2012,0100,   20,   38, 0.00,    0,    0,    1,   52,   11,   55,   12, 0.00,
01/14/2012,0200,   13,   38, 0.00,    0,    0,    1,   52,   11,   55,   12, 0.00,
01/14/2012,0300,   18,   39, 0.00,    1,    0,    1,   52,   11,   55,   12, 0.00,
01/14/2012,0400,   16,   43, 0.00,    0,    0,    1,   52,   11,   55,   12, 0.00,
01/14/2012,0500,   19,   45, 0.00,    0,    0,    1,   52,   11,   55,   12, 0.00,
01/14/2012,0600,   14,   52, 0.00,    2,    0,    1,   52,   11,   55,   12, 0.00,
01/14/2012,0700,   16,   45, 0.00,    0,    0,    1,   52,   11,   55,   12, 0.00,
01/14/2012,0800,   13,   56, 0.00,    0,    4,    1,   52,   13,   56,   12, 0.00,
01/14/2012,0900,   30,   31, 0.00,    0,  133,    1,   52,   13,   56,   12, 0.00,
01/14/2012,1000,   38,   24, 0.00,    4,  341,    1,   52,   13,   56,   12, 0.00,
01/14/2012,1100,   43,   20, 0.00,    3,  494,    1,   52,   13,   56,   12, 0.00,
01/14/2012,1200,   48,   14, 0.00,    8,  590,    1,   52,   13,   56,   12, 0.00,
01/14/2012,1300,   53,   11, 0.00,    5,  615,    1,   53,   13,   56,   11, 0.00,
01/14/2012,1400,   55,   10, 0.00,   12,  563,    1,   55,   13,   56,   10, 0.00,
01/14/2012,1500,   53,   10, 0.00,   12,  465,    1,   55,   13,   56,   10, 0.00,
01/14/2012,1600,   52,   10, 0.00,    9,  302,    1,   55,   13,   56,   10, 0.00,
01/14/2012,1700,   43,   13, 0.00,    7,  109,    1,   55,   13,   56,   10, 0.00,
01/14/2012,1800,   36,   17, 0.00,    9,    2,    1,   55,   13,   56,   10, 0.00,
01/14/2012,1900,   32,   21, 0.00,    4,    0,    1,   55,   13,   56,   10, 0.00,
01/14/2012,2000,   30,   22, 0.00,    0,    0,    1,   55,   13,   56,   10, 0.00,
01/14/2012,2100,   26,   25, 0.00,    0,    0,    1,   55,   13,   56,   10, 0.00,
01/14/2012,2200,   24,   28, 0.00,    0,    0,    1,   55,   13,   56,   10, 0.00,
01/14/2012,2300,   28,   25, 0.00,    0,    0,    1,   55,   13,   56,   10, 0.00,
01/15/2012,0000,   30,   23, 0.00,    3,    0,    1,   55,   13,   56,   10, 0.00,
01/15/2012,0100,   41,   17, 0.00,   12,    0,    1,   55,   13,   56,   10, 0.00,
01/15/2012,0200,   42,   15, 0.00,   13,    0,    1,   55,   13,   56,   10, 0.00,
01/15/2012,0300,   40,   18, 0.00,   14,    0,    1,   55,   13,   56,   10, 0.00,
01/15/2012,0400,   41,   15, 0.00,   15,    0,    1,   55,   13,   56,   10, 0.00,
01/15/2012,0500,   46,   13, 0.00,   16,    0,    1,   55,   13,   56,   10, 0.00,
01/15/2012,0600,   45,   13, 0.00,   12,    0,    1,   55,   13,   56,   10, 0.00,
01/15/2012,0700,   40,   13, 0.00,   14,    0,    1,   55,   13,   56,   10, 0.00,
01/15/2012,0800,   38,   15, 0.00,   11,    3,    1,   55,   24,   31,   10, 0.00,
01/15/2012,0900,   45,   12, 0.00,   16,   43,    1,   55,   24,   28,   10, 0.00,
01/15/2012,1000,   46,   12, 0.00,   17,   97,    1,   55,   24,   28,   10, 0.00,
01/15/2012,1100,   48,   11, 0.00,   17,  140,    1,   55,   24,   28,   10, 0.00,
01/15/2012,1200,   50,   11, 0.00,   14,  355,    1,   55,   24,   28,   10, 0.00,
01/15/2012,1300,   51,   11, 0.00,   16,  348,    1,   55,   24,   28,   10, 0.00,
01/15/2012,1400,   54,   11, 0.00,   19,  537,    1,   54,   24,   28,   10, 0.00,
01/15/2012,1500,   51,   11, 0.00,   22,  401,    1,   54,   24,   28,   10, 0.00,
01/15/2012,1600,   52,   11, 0.00,   20,  191,    1,   54,   24,   28,   11, 0.00,
01/15/2012,1700,   51,   12, 0.00,   22,   65,    1,   54,   24,   28,   11, 0.00,
01/15/2012,1800,   49,   14, 0.00,   19,    2,    1,   54,   24,   28,   11, 0.00,
01/15/2012,1900,   33,   43, 0.00,   22,    0,    1,   54,   24,   43,   11, 0.00,
01/15/2012,2000,   30,   49, 0.00,   15,    0,    1,   54,   24,   49,   11, 0.00,
01/15/2012,2100,   27,   55, 0.00,   11,    0,    1,   54,   24,   55,   11, 0.00,
01/15/2012,2200,   26,   58, 0.00,   15,    0,    1,   54,   26,   58,   11, 0.00,
01/15/2012,2300,   26,   63, 0.00,   12,    0,    1,   54,   26,   63,   11, 0.00,
01/16/2012,0000,   25,   84, 0.00,   13,    0,    1,   54,   25,   84,   11, 0.00,
01/16/2012,0100,   23,   87, 0.00,   11,    0,    1,   54,   23,   87,   11, 0.00,
01/16/2012,0200,   22,   88, 0.00,    7,    0,    1,   54,   22,   88,   11, 0.00,
01/16/2012,0300,   21,   90, 0.00,    6,    0,    1,   54,   21,   90,   11, 0.00,
01/16/2012,0400,   21,   88, 0.00,    5,    0,    1,   54,   21,   90,   11, 0.00,
01/16/2012,0500,   18,   81, 0.00,    6,    0,    1,   54,   18,   90,   11, 0.00,
01/16/2012,0600,   10,   86, 0.00,    6,    0,    1,   54,   10,   90,   11, 0.00,
01/16/2012,0700,    7,   86, 0.00,    2,    0,    1,   54,    7,   90,   11, 0.00,
01/16/2012,0800,    6,   86, 0.00,    0,    5,    1,   54,    6,   90,   11, 0.00,
01/16/2012,0900,   15,   75, 0.00,    0,  133,    1,   54,    6,   90,   11, 0.00,
01/16/2012,1000,   29,   54, 0.00,    0,  378,    1,   54,    6,   90,   11, 0.00,
01/16/2012,1100,   32,   41, 0.00,    2,  550,    1,   54,    6,   90,   11, 0.00,
01/16/2012,1200,   27,   49, 0.00,    1,  407,    1,   54,    6,   90,   11, 0.00,
01/16/2012,1300,   27,   50, 0.00,    4,  177,    1,   54,    6,   90,   11, 0.00,
01/16/2012,1400,   27,   50, 0.00,    5,  233,    1,   52,    6,   90,   11, 0.00,
01/16/2012,1500,   28,   46, 0.00,    3,  275,    1,   52,    6,   90,   11, 0.00,
01/16/2012,1600,   31,   36, 0.00,    1,  243,    1,   51,    6,   90,   12, 0.00,
01/16/2012,1700,   24,   54, 0.00,    6,  115,    1,   49,    6,   90,   14, 0.00,
01/16/2012,1800,   15,   64, 0.00,    2,    3,    1,   33,    6,   90,   36, 0.00,
01/16/2012,1900,    8,   78, 0.00,    3,    0,    1,   32,    6,   90,   36, 0.00,
01/16/2012,2000,    7,   79, 0.00,    0,    0,    1,   32,    6,   90,   36, 0.00,
01/16/2012,2100,    7,   73, 0.00,    0,    0,    1,   32,    6,   90,   36, 0.00,
01/16/2012,2200,    3,   77, 0.00,    0,    0,    1,   32,    3,   90,   36, 0.00,
01/16/2012,2300,    8,   73, 0.00,    1,    0,    1,   32,    3,   90,   36, 0.00,
01/17/2012,0000,    4,   76, 0.00,    0,    0,    1,   32,    3,   90,   36, 0.00,
01/17/2012,0100,    7,   74, 0.00,    0,    0,    1,   32,    3,   90,   36, 0.00,
01/17/2012,0200,    2,   77, 0.00,    0,    0,    1,   32,    2,   90,   36, 0.00,
01/17/2012,0300,    1,   76, 0.00,    0,    0,    1,   32,    1,   88,   36, 0.00,
01/17/2012,0400,   -1,   76, 0.00,    0,    0,    1,   32,   -1,   86,   36, 0.00,
01/17/2012,0500,    5,   82, 0.00,    0,    0,    1,   32,   -1,   86,   36, 0.00,
01/17/2012,0600,    1,   74, 0.00,    1,    0,    1,   32,   -1,   86,   36, 0.00,
01/17/2012,0700,   -1,   77, 0.00,    0,    0,    1,   32,   -1,   86,   36, 0.00,
01/17/2012,0800,    3,   80, 0.00,    0,    5,    1,   32,   -1,   82,   36, 0.00,
01/17/2012,0900,   16,   63, 0.00,    0,  160,    1,   32,   -1,   82,   36, 0.00,
01/17/2012,1000,   22,   50, 0.00,    4,  356,    1,   32,   -1,   82,   36, 0.00,
01/17/2012,1100,   29,   34, 0.00,    2,  510,    1,   31,   -1,   82,   34, 0.00,
01/17/2012,1200,   31,   30, 0.00,    5,  586,    1,   31,   -1,   82,   30, 0.00,
01/17/2012,1300,   34,   22, 0.00,   16,  578,    1,   34,   -1,   82,   22, 0.00,
01/17/2012,1400,   34,   20, 0.00,   13,  396,    1,   34,   -1,   82,   20, 0.00,
01/17/2012,1500,   33,   21, 0.00,   14,  227,    1,   34,   -1,   82,   20, 0.00,
01/17/2012,1600,   34,   19, 0.00,   14,  216,    1,   34,   -1,   82,   19, 0.00,
01/17/2012,1700,   33,   19, 0.00,    7,  145,    1,   34,   -1,   82,   19, 0.00,
01/17/2012,1800,   24,   33, 0.00,    0,    2,    1,   34,   -1,   82,   19, 0.00,
01/17/2012,1900,   21,   39, 0.00,    0,    0,    1,   34,   -1,   82,   19, 0.00,
01/17/2012,2000,   19,   43, 0.00,    0,    0,    1,   34,   -1,   82,   19, 0.00,
01/17/2012,2100,   16,   45, 0.00,    0,    0,    1,   34,   -1,   82,   19, 0.00,
01/17/2012,2200,   18,   46, 0.00,    2,    0,    1,   34,   -1,   82,   19, 0.00,
01/17/2012,2300,   24,   39, 0.00,    5,    0,    1,   34,   -1,   82,   19, 0.00,
01/18/2012,0000,   25,   35, 0.00,    0,    0,    1,   34,   -1,   82,   19, 0.00,
01/18/2012,0100,   27,   37, 0.00,    3,    0,    1,   34,   -1,   82,   19, 0.00,
01/18/2012,0200,   36,   21, 0.00,    8,    0,    1,   36,   -1,   82,   19, 0.00,
01/18/2012,0300,   34,   19, 0.00,    8,    0,    1,   36,   -1,   82,   19, 0.00,
01/18/2012,0400,   34,   21, 0.00,    6,    0,    1,   36,   -1,   82,   19, 0.00,
01/18/2012,0500,   32,   24, 0.00,    1,    0,    1,   36,   -1,   80,   19, 0.00,
01/18/2012,0600,   40,   10, 0.00,   15,    0,    1,   40,   -1,   80,   10, 0.00,
01/18/2012,0700,   39,   11, 0.00,   12,    0,    1,   40,    3,   80,   10, 0.00,
01/18/2012,0800,   37,   14, 0.00,    7,    0,    1,   40,   16,   63,   10, 0.00,
01/18/2012,0900,   38,   15, 0.00,   10,   13,    1,   40,   16,   50,   10, 0.00,
01/18/2012,1000,   41,   13, 0.00,   12,   40,    1,   41,   16,   46,   10, 0.00,
01/18/2012,1100,   46,   12, 0.00,   14,   51,    1,   46,   16,   46,   10, 0.00,
01/18/2012,1200,   48,   13, 0.00,   17,   60,    1,   48,   16,   46,   10, 0.00,
01/18/2012,1300,   48,   14, 0.00,   20,   70,    1,   48,   16,   46,   10, 0.00,
01/18/2012,1400,   50,   12, 0.00,   14,   86,    1,   50,   16,   46,   10, 0.00,
01/18/2012,1500,   50,   14, 0.00,   18,   81,    1,   50,   16,   46,   10, 0.00,
01/18/2012,1600,   48,   15, 0.00,   12,   40,    1,   50,   16,   46,   10, 0.00,
01/18/2012,1700,   49,   19, 0.00,   12,   13,    1,   50,   16,   46,   10, 0.00,
01/18/2012,1800,   49,   22, 0.00,   13,    0,    1,   50,   16,   46,   10, 0.00,
01/18/2012,1900,   50,   22, 0.00,   21,    0,    1,   50,   16,   46,   10, 0.00,
01/18/2012,2000,   49,   16, 0.00,   15,    0,    1,   50,   16,   46,   10, 0.00,
01/18/2012,2100,   48,   16, 0.00,   13,    0,    1,   50,   18,   46,   10, 0.00,
01/18/2012,2200,   49,   13, 0.00,    9,    0,    1,   50,   24,   39,   10, 0.00,
01/18/2012,2300,   51,   12, 0.00,   11,    0,    1,   51,   25,   37,   10, 0.00,
01/19/2012,0000,   47,   11, 0.00,   12,    0,    1,   51,   27,   37,   10, 0.00,
01/19/2012,0100,   50,   10, 0.00,   14,    0,    1,   51,   32,   24,   10, 0.00,
01/19/2012,0200,   50,   10, 0.00,   12,    0,    1,   51,   32,   24,   10, 0.00,
01/19/2012,0300,   50,   10, 0.00,   11,    0,    1,   51,   32,   24,   10, 0.00,
01/19/2012,0400,   51,   11, 0.00,   16,    0,    1,   51,   32,   24,   10, 0.00,
01/19/2012,0500,   50,   10, 0.00,   16,    0,    1,   51,   37,   22,   10, 0.00,
01/19/2012,0600,   50,   11, 0.00,   14,    0,    1,   51,   37,   22,   10, 0.00,
01/19/2012,0700,   50,   10, 0.00,   15,    0,    1,   51,   37,   22,   10, 0.00,
01/19/2012,0800,   51,   11, 0.00,   17,    0,    1,   51,   38,   22,   10, 0.00,
01/19/2012,0900,   49,   12, 0.00,   19,    9,    1,   51,   41,   22,   10, 0.00,
01/19/2012,1000,   51,   10, 0.00,   17,   35,    1,   51,   46,   22,   10, 0.00,
01/19/2012,1100,   50,   10, 0.00,   14,   55,    1,   51,   47,   22,   10, 0.00,
01/19/2012,1200,   51,   10, 0.00,   14,   87,    1,   51,   47,   22,   10, 0.00,
01/19/2012,1300,   50,   10, 0.00,   14,   91,    1,   51,   47,   22,   10, 0.00,
01/19/2012,1400,   52,   10, 0.00,    8,   97,    1,   52,   47,   22,   10, 0.00,
01/19/2012,1500,   55,    9, 0.00,   13,  140,    1,   55,   47,   22,    9, 0.00,
01/19/2012,1600,   52,   12, 0.00,    9,  201,    1,   55,   47,   22,    9, 0.00,
01/19/2012,1700,   51,   17, 0.00,   11,   34,    1,   55,   47,   22,    9, 0.00,
01/19/2012,1800,   51,   22, 0.00,   12,    0,    1,   55,   47,   22,    9, 0.00,
01/19/2012,1900,   49,   33, 0.00,   12,    0,    1,   55,   47,   33,    9, 0.00,
01/19/2012,2000,   45,   42, 0.00,    9,    0,    1,   55,   45,   42,    9, 0.00,
01/19/2012,2100,   48,   40, 0.00,   11,    0,    1,   55,   45,   42,    9, 0.00,
01/19/2012,2200,   44,   42, 0.00,   11,    0,    1,   55,   44,   42,    9, 0.00,
01/19/2012,2300,   47,   41, 0.00,   13,    0,    1,   55,   44,   42,    9, 0.00,
01/20/2012,0000,   48,   42, 0.00,   14,    0,    1,   55,   44,   42,    9, 0.00,
01/20/2012,0100,   46,   49, 0.00,   10,    0,    1,   55,   44,   49,    9, 0.00,
01/20/2012,0200,   45,   51, 0.00,    7,    0,    1,   55,   44,   51,    9, 0.00,
01/20/2012,0300,   41,   55, 0.00,    7,    0,    1,   55,   41,   55,    9, 0.00,
01/20/2012,0400,   39,   59, 0.00,    4,    0,    1,   55,   39,   59,    9, 0.00,
01/20/2012,0500,   36,   70, 0.00,    1,    0,    1,   55,   36,   70,    9, 0.00,
01/20/2012,0600,   37,   70, 0.00,    0,    0,    1,   55,   36,   70,    9, 0.00,
01/20/2012,0700,   35,   68, 0.00,    0,    0,    1,   55,   35,   70,    9, 0.00,
01/20/2012,0800,   38,   66, 0.00,    0,    9,    1,   55,   35,   70,    9, 0.00,
01/20/2012,0900,   42,   61, 0.00,    1,   51,    1,   55,   35,   70,    9, 0.00,
01/20/2012,1000,   49,   52, 0.00,   11,  182,    1,   55,   35,   70,    9, 0.00,
01/20/2012,1100,   47,   53, 0.00,   15,  155,    1,   55,   35,   70,    9, 0.00,
01/20/2012,1200,   47,   54, 0.00,   12,  202,    1,   55,   35,   70,    9, 0.00,
01/20/2012,1300,   49,   53, 0.00,   14,  241,    1,   55,   35,   70,    9, 0.00,
01/20/2012,1400,   51,   53, 0.00,   14,  174,    1,   55,   35,   70,    9, 0.00,
01/20/2012,1500,   51,   48, 0.00,   13,  147,    1,   52,   35,   70,   12, 0.00,
01/20/2012,1600,   51,   45, 0.00,   10,  104,    1,   51,   35,   70,   17, 0.00,
01/20/2012,1700,   50,   46, 0.00,   11,   16,    1,   51,   35,   70,   22, 0.00,
01/20/2012,1800,   50,   50, 0.00,   10,    0,    1,   51,   35,   70,   33, 0.00,
01/20/2012,1900,   49,   55, 0.00,   10,    0,    1,   51,   35,   70,   40, 0.00,
01/20/2012,2000,   48,   59, 0.00,   10,    0,    1,   51,   35,   70,   40, 0.00,
01/20/2012,2100,   48,   60, 0.00,    8,    0,    1,   51,   35,   70,   41, 0.00,
01/20/2012,2200,   49,   53, 0.00,    8,    0,    1,   51,   35,   70,   41, 0.00,
01/20/2012,2300,   47,   80, 0.01,   13,    0,    1,   51,   35,   80,   42, 0.01,
01/21/2012,0000,   46,   87, 0.02,    7,    0,    1,   51,   35,   87,   45, 0.03,
01/21/2012,0100,   42,   88, 0.06,    9,    0,    1,   51,   35,   88,   45, 0.09,
01/21/2012,0200,   44,   91, 0.15,   14,    0,    1,   51,   35,   91,   45, 0.24,
01/21/2012,0300,   43,   95, 0.14,   13,    0,    1,   51,   35,   95,   45, 0.38,
01/21/2012,0400,   44,   93, 0.07,   12,    0,    1,   51,   35,   95,   45, 0.45,
01/21/2012,0500,   42,   94, 0.06,   12,    0,    1,   51,   35,   95,   45, 0.51,
01/21/2012,0600,   42,   98, 0.03,   11,    0,    1,   51,   35,   98,   45, 0.54,
01/21/2012,0700,   40,   73, 0.09,   25,    0,    1,   51,   38,   98,   45, 0.63,
01/21/2012,0800,   41,   76, 0.00,   14,    2,    1,   51,   40,   98,   45, 0.63,
01/21/2012,0900,   40,   72, 0.00,   14,   38,    1,   51,   40,   98,   45, 0.63,
01/21/2012,1000,   36,   91, 0.00,   17,   44,    1,   51,   36,   98,   45, 0.63,
01/21/2012,1100,   38,   82, 0.02,    2,   99,    1,   51,   36,   98,   45, 0.65,
01/21/2012,1200,   34,   92, 0.06,    7,   53,    1,   51,   34,   98,   45, 0.71,
01/21/2012,1300,   40,   72, 0.00,    3,  165,    1,   51,   34,   98,   45, 0.71,
01/21/2012,1400,   41,   57, 0.00,   10,  214,    1,   51,   34,   98,   45, 0.71,
01/21/2012,1500,   40,   64, 0.00,    2,  119,    1,   51,   34,   98,   45, 0.71,
01/21/2012,1600,   42,   50, 0.00,    1,  217,    1,   50,   34,   98,   46, 0.71,
01/21/2012,1700,   40,   58, 0.00,    6,   52,    1,   50,   34,   98,   50, 0.71,
01/21/2012,1800,   38,   55, 0.00,   11,    7,    1,   49,   34,   98,   50, 0.71,
01/21/2012,1900,   36,   59, 0.00,    3,    0,    1,   49,   34,   98,   50, 0.71,
01/21/2012,2000,   36,   60, 0.00,    6,    0,    1,   49,   34,   98,   50, 0.71,
01/21/2012,2100,   34,   61, 0.00,    3,    0,    1,   49,   34,   98,   50, 0.71,
01/21/2012,2200,   34,   58, 0.00,    7,    0,    1,   47,   34,   98,   50, 0.71,
01/21/2012,2300,   32,   63, 0.00,    0,    0,    1,   46,   32,   98,   50, 0.70,
01/22/2012,0000,   32,   73, 0.00,    4,    0,    1,   44,   32,   98,   50, 0.68,
01/22/2012,0100,   31,   76, 0.00,    6,    0,    1,   44,   31,   98,   50, 0.62,
01/22/2012,0200,   31,   76, 0.00,    6,    0,    1,   44,   31,   98,   50, 0.47,
01/22/2012,0300,   33,   66, 0.00,   10,    0,    1,   44,   31,   98,   50, 0.33,
01/22/2012,0400,   31,   74, 0.00,    4,    0,    1,   42,   31,   98,   50, 0.26,
01/22/2012,0500,   30,   79, 0.00,    5,    0,    1,   42,   30,   98,   50, 0.20,
01/22/2012,0600,   32,   73, 0.00,    5,    0,    1,   42,   30,   92,   50, 0.17,
01/22/2012,0700,   30,   80, 0.00,    6,    0,    1,   42,   30,   92,   50, 0.08,
01/22/2012,0800,   31,   77, 0.00,    8,    7,    1,   42,   30,   92,   50, 0.08,
01/22/2012,0900,   32,   72, 0.00,    7,   51,    1,   42,   30,   92,   50, 0.08,
01/22/2012,1000,   33,   68, 0.00,    4,  127,    1,   42,   30,   92,   50, 0.08,
01/22/2012,1100,   35,   66, 0.00,    4,  171,    1,   42,   30,   92,   50, 0.06,
01/22/2012,1200,   36,   63, 0.00,    5,  189,    1,   42,   30,   80,   50, 0.00,
01/22/2012,1300,   38,   59, 0.00,    0,  207,    1,   42,   30,   80,   50, 0.00,
01/22/2012,1400,   34,   62, 0.00,   11,  127,    1,   42,   30,   80,   50, 0.00,
01/22/2012,1500,   36,   64, 0.00,   12,   77,    1,   42,   30,   80,   50, 0.00,
01/22/2012,1600,   36,   70, 0.00,   11,  116,    1,   40,   30,   80,   55, 0.00,
01/22/2012,1700,   33,   75, 0.00,   13,   89,    1,   38,   30,   80,   55, 0.00,
01/22/2012,1800,   33,   74, 0.00,   13,    4,    1,   38,   30,   80,   58, 0.00,
01/22/2012,1900,   33,   75, 0.00,    6,    0,    1,   38,   30,   80,   58, 0.00,
01/22/2012,2000,   32,   95, 0.00,    0,    0,    1,   38,   30,   95,   58, 0.00,
01/22/2012,2100,   32,   98, 0.00,    0,    0,    1,   38,   30,   98,   58, 0.00,
01/22/2012,2200,   33,   94, 0.00,    0,    0,    1,   38,   30,   98,   59, 0.00,
01/22/2012,2300,   33,   91, 0.00,    0,    0,    1,   38,   30,   98,   59, 0.00,
01/23/2012,0000,   32,   97, 0.00,    0,    0,    1,   38,   30,   98,   59, 0.00,
01/23/2012,0100,   32,   97, 0.00,    4,    0,    1,   38,   30,   98,   59, 0.00,
01/23/2012,0200,   32,   98, 0.00,    0,    0,    1,   38,   30,   98,   59, 0.00,
01/23/2012,0300,   30,   98, 0.00,    0,    0,    1,   38,   30,   98,   59, 0.00,
01/23/2012,0400,   32,   94, 0.00,    0,    0,    1,   38,   30,   98,   59, 0.00,
01/23/2012,0500,   33,   91, 0.00,    2,    0,    1,   38,   30,   98,   59, 0.00,
01/23/2012,0600,   33,   96, 0.00,    9,    0,    1,   38,   30,   98,   59, 0.00,
01/23/2012,0700,   33,   99, 0.00,    8,    0,    1,   38,   30,   99,   59, 0.00,
